year,state,main_species_group,species_name,live_weight,landed_weight
2010,VERACRUZ,TIBURON,TINTORERA DESC. FCA.,68.2,62
2010,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,122,122
2010,VERACRUZ,TIBURON,TRIPA DESV. FCA.,128.7,117
2010,VERACRUZ,TIBURON,TRIPA ENT. FCA.,4968,4968
2010,YUCATAN,CAZON,CAZON DE PLAYA DESV. FCO.,455.4,414
2010,YUCATAN,CAZON,CAZON DESV. FCO.,180073.3,163703
2010,YUCATAN,CAZON,CAZON DESV. Y DESC. FCO.,2571.25,2057
2010,YUCATAN,CAZON,CAZON ENT. FCO.,1263,1263
2010,YUCATAN,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),58.3,53
2010,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,237,158
2010,YUCATAN,TIBURON,TIBURON DESV. FCO.,103248.20000000004,93862
2010,YUCATAN,TIBURON,TIBURON ENT. FCO.,110404,110404
2010,YUCATAN,TIBURON,TINTORERA ENT. FCA.,300,300
2011,CAMPECHE,CAZON,CAZON ALETA DE SECA,0,568
2011,CAMPECHE,CAZON,CAZON DESV. FCO.,81422,74020
2011,CAMPECHE,CAZON,CAZON ENT. FCO.,143319,143319
2011,CAMPECHE,CAZON,CAZON FILETE DE FCO.,186,93
2011,CAMPECHE,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),170.5,155
2011,CAMPECHE,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),287,287
2011,CAMPECHE,TIBURON,GATA DESV. FCA.,507.1,461
2011,CAMPECHE,TIBURON,GATA ENT. FCA.,337,337
2011,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,4023,4023
2011,CAMPECHE,TIBURON,TIBURON DESV. FCO.,1905.1999999999998,1732
2011,CAMPECHE,TIBURON,TIBURON ENT. FCO.,56966,56966
2011,CAMPECHE,TIBURON,TINTORERA ENT. FCA.,180,180
2011,TABASCO,CAZON,CAZON ALETA DE SECA,0,4536
2011,TABASCO,CAZON,CAZON DESV. FCO.,91.3,83
2011,TABASCO,CAZON,CAZON ENT. FCO.,197340,197340
2011,TABASCO,TIBURON,ALETA DE TIBURON,0,100
2011,TABASCO,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),1187.5,950
2011,TABASCO,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),41409,41409
2011,TABASCO,TIBURON,GATA ENT. FCA.,5681,5681
2011,TABASCO,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),2550,2550
2011,TABASCO,TIBURON,TIBURON CHATO ENT. FCO.,32642,32642
2011,TABASCO,TIBURON,TIBURON DESV. FCO.,27.5,25
2011,TABASCO,TIBURON,TIBURON ENT. FCO.,510526,510526
2011,TABASCO,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),100,100
2011,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO.,510,510
2011,TABASCO,TIBURON,TINTORERA DESV. Y DESC. FCA.,45,30
2011,TABASCO,TIBURON,TINTORERA ENT. FCA.,10347,10347
2011,TABASCO,TIBURON,TRIPA DESC. Y DESV. FCA.,198.75,159
2011,TABASCO,TIBURON,TRIPA ENT. FCA.,76,76
2011,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO.,32128.8,29208
2011,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO.,12701,12701
2011,TAMAULIPAS,CAZON,CAZON DESV. FCO.,12271.599999999999,11156
2011,TAMAULIPAS,CAZON,CAZON ENT. FCO.,707832,707832
2011,TAMAULIPAS,TIBURON,ALETA DE TIBURON,0,80
2011,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),1595,1450
2011,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),400,400
2011,TAMAULIPAS,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),715,650
2011,TAMAULIPAS,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),735,735
2011,TAMAULIPAS,TIBURON,CORNUDA PIEL DE FCA. (SPHYRNA ZYGAENA),0,51
2011,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,10693,10693
2011,TAMAULIPAS,TIBURON,TIBURON ALETA CARTON ENT. FCO.,271,271
2011,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO.,2035,1850
2011,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO.,949,949
2011,TAMAULIPAS,TIBURON,TIBURON DESV. FCO.,8441.4,7674
2011,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,404365,404365
2011,TAMAULIPAS,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),1891,1891
2011,TAMAULIPAS,TIBURON,TIBURON PICUDO ENT. FCO.,270,270
2011,TAMAULIPAS,TIBURON,TIBURON PRIETO ENT. FCO.,105,105
2011,TAMAULIPAS,TIBURON,TINTORERA ENT. FCA.,100,100
2011,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,7751.699999999999,7047
2011,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,63823,63823
2011,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO.,2523.4,2294
2011,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO.,58551,58551
2011,VERACRUZ,CAZON,CAZON DESV. FCO.,7942.000000000001,7220
2011,VERACRUZ,CAZON,CAZON ENT. FCO.,65701,65701
2011,VERACRUZ,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),2,2
2011,VERACRUZ,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),1055.9999999999998,960
2011,VERACRUZ,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),357.5,286
2011,VERACRUZ,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),3774,3774
2011,VERACRUZ,TIBURON,GATA ENT. FCA.,1748,1748
2011,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO.,926,926
2011,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO.,1122,1020
2011,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO.,19058,19058
2011,VERACRUZ,TIBURON,TIBURON DESV. FCO.,7791.299999999999,7083
2011,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,67050,44700
2011,VERACRUZ,TIBURON,TIBURON ENT. FCO.,141944,141944
2011,VERACRUZ,TIBURON,TIBURON ESPINOZO ENT. FCO.,98,98
2011,VERACRUZ,TIBURON,TIBURON PRIETO DESV. FCO.,143,130
2011,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS),2675,2675
2011,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA.,61.5,41
2011,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,30,30
2011,VERACRUZ,TIBURON,TRIPA DESV. FCA.,789.8,718
2011,VERACRUZ,TIBURON,TRIPA ENT. FCA.,10189,10189
2011,YUCATAN,CAZON,CAZON DESV. FCO.,199952.50000000006,181775
2011,YUCATAN,CAZON,CAZON ENT. FCO.,7238,7238
2011,YUCATAN,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),138.6,126
2011,YUCATAN,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),98,98
2011,YUCATAN,TIBURON,GATA DESV. FCA.,1105.5,1005
2011,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,2056.5,1371
2011,YUCATAN,TIBURON,TIBURON DESV. FCO.,73107.09999999999,66461
2011,YUCATAN,TIBURON,TIBURON ENT. FCO.,80166,80166
2011,YUCATAN,TIBURON,TINTORERA DESV. Y DESC. FCA.,27,18
2012,CAMPECHE,CAZON,CAZON ALETA DE SECA,0,305
2012,CAMPECHE,CAZON,CAZON DESV. FCO.,90427.69999999998,82207
2012,CAMPECHE,CAZON,CAZON ENT. FCO.,182701,182701
2012,CAMPECHE,TIBURON,ALETA DE TIBURON,0,5000
2012,CAMPECHE,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),2526,2526
2012,CAMPECHE,TIBURON,GATA DESV. FCA.,225.5,205
2012,CAMPECHE,TIBURON,GATA ENT. FCA.,4557,4557
2012,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,3793,3793
2012,CAMPECHE,TIBURON,TIBURON CHATO ENT. FCO.,2120,2120
2012,CAMPECHE,TIBURON,TIBURON DESV. FCO.,16.5,15
2012,CAMPECHE,TIBURON,TIBURON ENT. FCO.,65491,65491
2012,TABASCO,CAZON,CAZON ALETA DE SECA,0,140
2012,TABASCO,CAZON,CAZON ENT. FCO.,89942,89942
2012,TABASCO,TIBURON,ALETA DE TIBURON,0,1436
2012,TABASCO,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),59634,59634
2012,TABASCO,TIBURON,GATA ENT. FCA.,452,452
2012,TABASCO,TIBURON,TIBURON CHATO ENT. FCO.,27606,27606
2012,TABASCO,TIBURON,TIBURON ENT. FCO.,277915,277915
2012,TABASCO,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),778,778
2012,TABASCO,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),1500,1500
2012,TABASCO,TIBURON,TIBURON TIGRE ENT. FCO.,30,30
2012,TABASCO,TIBURON,TINTORERA ENT. FCA.,729,729
2012,TABASCO,TIBURON,TRIPA ENT. FCA.,18,18
2012,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO.,31645.9,28769
2012,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO.,10427,10427
2012,TAMAULIPAS,CAZON,CAZON DESV. FCO.,37274.600000000006,33886
2012,TAMAULIPAS,CAZON,CAZON ENT. FCO.,797158,797158
2012,TAMAULIPAS,TIBURON,ALETA DE TIBURON,0,2478
2012,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),2420,2200
2012,TAMAULIPAS,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),8061.9,7329
2012,TAMAULIPAS,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),1604,1604
2012,TAMAULIPAS,TIBURON,GATA DESV. FCA.,1100,1000
2012,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,6211,6211
2012,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO.,8756,7960
2012,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO.,215,215
2012,TAMAULIPAS,TIBURON,TIBURON DESV. Y DESC. FCO.,12964.5,8643
2012,TAMAULIPAS,TIBURON,TIBURON ENCERADO ENT. FCO.,417,417
2012,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,418276,418276
2012,TAMAULIPAS,TIBURON,TIBURON PRIETO ENT. FCO.,300,300
2012,TAMAULIPAS,TIBURON,TINTORERA ENT. FCA.,42,42
2012,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,10934.000000000002,9940
2012,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,32635,32635
2012,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO.,1599.4,1454
2012,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO.,42217,42217
2012,VERACRUZ,CAZON,CAZON DESV. FCO.,10212.400000000001,9284
2012,VERACRUZ,CAZON,CAZON ENT. FCO.,74325,74325
2012,VERACRUZ,TIBURON,ALETA DE TIBURON,0,590
2012,VERACRUZ,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),7.7,7
2012,VERACRUZ,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),4,4
2012,VERACRUZ,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),880.0000000000001,800
2012,VERACRUZ,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),300,240
2012,VERACRUZ,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),2531,2531
2012,VERACRUZ,TIBURON,GATA DESV. FCA.,5.5,5
2012,VERACRUZ,TIBURON,GATA ENT. FCA.,634,634
2012,VERACRUZ,TIBURON,PUNTINEGRO ENT. FCO.,347,347
2012,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO.,3212,3212
2012,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO.,1304.6,1186
2012,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO.,17345,17345
2012,VERACRUZ,TIBURON,TIBURON DESV. FCO.,2272.6,2066
2012,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,92323.5,61549
2012,VERACRUZ,TIBURON,TIBURON ENT. FCO.,134564,134564
2012,VERACRUZ,TIBURON,TIBURON ESPINOZO DESV. FCO.,41.8,38
2012,VERACRUZ,TIBURON,TIBURON ESPINOZO ENT. FCO.,58,58
2012,VERACRUZ,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),96,96
2012,VERACRUZ,TIBURON,TIBURON PICUDO DESV. FCO.,39.6,36
2012,VERACRUZ,TIBURON,TIBURON VOLADOR DESV. FCO.,336.6,306
2012,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS),418,418
2012,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,266,266
2012,VERACRUZ,TIBURON,TORO DESV. FCO.,396,360
2012,VERACRUZ,TIBURON,TRIPA DESV. FCA.,3837.9,3489
2012,VERACRUZ,TIBURON,TRIPA ENT. FCA.,9488,9488
2012,YUCATAN,CAZON,CAZON DESV. FCO.,296723.89999999973,269749
2012,YUCATAN,CAZON,CAZON ENT. FCO.,100,100
2012,YUCATAN,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),455,455
2012,YUCATAN,TIBURON,GATA DESV. FCA.,12.1,11
2012,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,2781,1854
2012,YUCATAN,TIBURON,TIBURON DESV. FCO.,13654.3,12413
2012,YUCATAN,TIBURON,TIBURON ENT. FCO.,169368,169368
2012,YUCATAN,TIBURON,TINTORERA DESC. FCA.,55,50
2012,YUCATAN,TIBURON,TINTORERA DESV. Y DESC. FCA.,9,6
2012,YUCATAN,TIBURON,TINTORERA ENT. FCA.,2569,2569
2013,CAMPECHE,CAZON,CAZON ALETA DE SECA,0,7000
2013,CAMPECHE,CAZON,CAZON DESV. FCO.,84134.59999999998,76486
2013,CAMPECHE,CAZON,CAZON ENT. FCO.,120621,120621
2013,CAMPECHE,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),542,542
2013,CAMPECHE,TIBURON,GATA DESV. FCA.,18.7,17
2013,CAMPECHE,TIBURON,GATA ENT. FCA.,1030,1030
2013,CAMPECHE,TIBURON,GATA MANCHADA ENT. FCA.,400,400
2013,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,16602,16602
2013,CAMPECHE,TIBURON,TIBURON CHATO ENT. FCO.,9300,9300
2013,CAMPECHE,TIBURON,TIBURON DESV. FCO.,126500,115000
2013,CAMPECHE,TIBURON,TIBURON ENT. FCO.,159875,159875
2013,CAMPECHE,TIBURON,TIBURON PRIETO ENT. FCO.,314,314
2013,CAMPECHE,TIBURON,TORO ENT. FCO.,550,550
2013,TABASCO,CAZON,CAZON ALETA DE SECA,0,23
2013,TABASCO,CAZON,CAZON DE LEY ENT. FCO.,12,12
2013,TABASCO,CAZON,CAZON DESV. FCO.,209,190
2013,TABASCO,CAZON,CAZON ENT. FCO.,84946,84946
2013,TABASCO,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),1617.5,1294
2013,TABASCO,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),92105,92105
2013,TABASCO,TIBURON,GATA ENT. FCA.,2960,2960
2013,TABASCO,TIBURON,TIBURON CHATO ENT. FCO.,44438,44438
2013,TABASCO,TIBURON,TIBURON ENT. FCO.,275168,275168
2013,TABASCO,TIBURON,TINTORERA ENT. FCA.,84,84
2013,TABASCO,TIBURON,TRIPA ENT. FCA.,2,2
2013,TAMAULIPAS,CAZON,CAZON ALETA DE SECA,0,593
2013,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO.,46620.200000000004,42382
2013,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO.,11043,11043
2013,TAMAULIPAS,CAZON,CAZON DESV. FCO.,70340.59999999998,63946
2013,TAMAULIPAS,CAZON,CAZON ENT. FCO.,929622,929622
2013,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),3641,3310
2013,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),160,160
2013,TAMAULIPAS,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),5967.5,5425
2013,TAMAULIPAS,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),537,537
2013,TAMAULIPAS,TIBURON,GATA ENT. FCA.,204,204
2013,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,6043,6043
2013,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO.,2508,2280
2013,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO.,2125,2125
2013,TAMAULIPAS,TIBURON,TIBURON DESV. FCO.,1724.8,1568
2013,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,476730,476730
2013,TAMAULIPAS,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA LEWINI),22,20
2013,TAMAULIPAS,TIBURON,TIBURON PRIETO ENT. FCO.,1205,1205
2013,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,8756,7960
2013,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,19257,19257
2013,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO.,10765.699999999999,9787
2013,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO.,76410,76410
2013,VERACRUZ,CAZON,CAZON DESV. FCO.,20737.199999999993,18852
2013,VERACRUZ,CAZON,CAZON ENT. FCO.,119674,119674
2013,VERACRUZ,CAZON,CAZON LIMON ENT. FCO.,6,6
2013,VERACRUZ,TIBURON,ALETA DE TIBURON,0,1400
2013,VERACRUZ,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),102,102
2013,VERACRUZ,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),3741.1,3401
2013,VERACRUZ,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),447.5,358
2013,VERACRUZ,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),3307,3307
2013,VERACRUZ,TIBURON,GATA ENT. FCA.,710,710
2013,VERACRUZ,TIBURON,PUNTINEGRO ENT. FCO.,957,957
2013,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO.,956,956
2013,VERACRUZ,TIBURON,TIBURON ANGELITO ENT. FCO. (SQUATINA SQUATINA),6,6
2013,VERACRUZ,TIBURON,TIBURON CHATO DESV. FCO.,3906.1,3551
2013,VERACRUZ,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,531.25,425
2013,VERACRUZ,TIBURON,TIBURON CHATO ENT. FCO.,16868,16868
2013,VERACRUZ,TIBURON,TIBURON DESV. FCO.,418,380
2013,VERACRUZ,TIBURON,TIBURON DESV. Y DESC. FCO.,83608.5,55739
2013,VERACRUZ,TIBURON,TIBURON ENT. FCO.,141711,141711
2013,VERACRUZ,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),46,46
2013,VERACRUZ,TIBURON,TIBURON PICUDO ENT. FCO.,67,67
2013,VERACRUZ,TIBURON,TIBURON PRIETO DESV. FCO.,25.3,23
2013,VERACRUZ,TIBURON,TIBURON PRIETO ENT. FCO.,350,350
2013,VERACRUZ,TIBURON,TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS),1900,1900
2013,VERACRUZ,TIBURON,TINTORERA DESC. FCA.,110,100
2013,VERACRUZ,TIBURON,TINTORERA DESV. Y DESC. FCA.,130.5,87
2013,VERACRUZ,TIBURON,TINTORERA ENT. FCA.,283,283
2013,VERACRUZ,TIBURON,TORO DESV. FCO.,858,780
2013,VERACRUZ,TIBURON,TRIPA DESV. FCA.,4165.7,3787
2013,VERACRUZ,TIBURON,TRIPA ENT. FCA.,15432,15432
2013,YUCATAN,CAZON,CAZON DESV. FCO.,232784.19999999995,211622
2013,YUCATAN,CAZON,CAZON ENT. FCO.,204,204
2013,YUCATAN,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),240,240
2013,YUCATAN,TIBURON,GATA DESV. FCA.,1910.7,1737
2013,YUCATAN,TIBURON,GATA DESV. Y DESC. FCA.,4269,2846
2013,YUCATAN,TIBURON,TIBURON DESV. FCO.,3300,3000
2013,YUCATAN,TIBURON,TIBURON DESV. Y DESC. FCO.,1425,950
2013,YUCATAN,TIBURON,TIBURON ENT. FCO.,88086,88086
2013,YUCATAN,TIBURON,TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS),100,100
2013,YUCATAN,TIBURON,TINTORERA ENT. FCA.,3544,3544
2014,CAMPECHE,CAZON,CAZON DESV. FCO.,78260.59999999998,71146
2014,CAMPECHE,CAZON,CAZON ENT. FCO.,134245,134245
2014,CAMPECHE,TIBURON,CAÑA HUECA ENT. FCA.,257,257
2014,CAMPECHE,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),3212,3212
2014,CAMPECHE,TIBURON,GATA DESV. FCA.,220,200
2014,CAMPECHE,TIBURON,GATA ENT. FCA.,1155,1155
2014,CAMPECHE,TIBURON,JAQUETON ENT. FCO.,36772,36772
2014,CAMPECHE,TIBURON,PEZ MARTILLO ENT. FCO. (SPHYRNA LEWINI),1549,1549
2014,CAMPECHE,TIBURON,TIBURON CHATO ENT. FCO.,310,310
2014,CAMPECHE,TIBURON,TIBURON DESV. FCO.,44000,40000
2014,CAMPECHE,TIBURON,TIBURON ENT. FCO.,18054,18054
2014,CAMPECHE,TIBURON,TIBURON MARTILLO DESV. FCO. (SPHYRNA LEWINI),67.1,61
2014,CAMPECHE,TIBURON,TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI),2407,2407
2014,CAMPECHE,TIBURON,TIBURON TIGRE ENT. FCO.,469,469
2014,CAMPECHE,TIBURON,TINTORERA ENT. FCA.,210,210
2014,CAMPECHE,TIBURON,TORO ENT. FCO.,14290,14290
2014,TABASCO,CAZON,CAZON ENT. FCO.,79984,79984
2014,TABASCO,CAZON,CAZON LIMON ENT. FCO.,120,120
2014,TABASCO,TIBURON,BIRONCHE ENT. FCO.,605,605
2014,TABASCO,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),68548,68548
2014,TABASCO,TIBURON,TIBURON ALETA BLANCA ENT. FCO.,2312,2312
2014,TABASCO,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),780,780
2014,TABASCO,TIBURON,TIBURON CARNE SECA,4250,1700
2014,TABASCO,TIBURON,TIBURON CHATO ENT. FCO.,11668,11668
2014,TABASCO,TIBURON,TIBURON ENT. FCO.,75288,75288
2014,TABASCO,TIBURON,TIBURON ESPINOZO ENT. FCO.,2787,2787
2014,TABASCO,TIBURON,TIBURON MAYO ENT. FCO.,1198,1198
2014,TABASCO,TIBURON,TIBURON PIEL DE FCA.,0,8151
2014,TABASCO,TIBURON,TIBURON PRIETO DESV. FCO.,3938,3580
2014,TABASCO,TIBURON,TIBURON PRIETO ENT. FCO.,230055,230055
2014,TABASCO,TIBURON,TIBURON SEDOSO ENT. FCO. (CARCHARHINUS FALCIFORMIS),2013,2013
2014,TABASCO,TIBURON,TIBURON TIGRE ENT. FCO.,7107,7107
2014,TABASCO,TIBURON,TIBURON VOLADOR ENT. FCO.,1950,1950
2014,TABASCO,TIBURON,TINTORERA ENT. FCA.,14581,14581
2014,TABASCO,TIBURON,TORO ENT. FCO.,2237,2237
2014,TABASCO,TIBURON,TRIPA ENT. FCA.,85,85
2014,TAMAULIPAS,CAZON,CAZON DE LEY DESV. FCO.,42909.899999999994,39009
2014,TAMAULIPAS,CAZON,CAZON DE LEY ENT. FCO.,9817,9817
2014,TAMAULIPAS,CAZON,CAZON DESV. FCO.,28070.9,25519
2014,TAMAULIPAS,CAZON,CAZON ENT. FCO.,460456,460456
2014,TAMAULIPAS,TIBURON,ALETA DE TIBURON,0,3238
2014,TAMAULIPAS,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),2596,2360
2014,TAMAULIPAS,TIBURON,ANGELITO ENT. FCO. (SQUATINA SQUATINA),350,350
2014,TAMAULIPAS,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),9515,8650
2014,TAMAULIPAS,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),155,155
2014,TAMAULIPAS,TIBURON,PUNTINEGRO ENT. FCO.,2579,2579
2014,TAMAULIPAS,TIBURON,TIBURON ALETA SECA DE,0,355
2014,TAMAULIPAS,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),4987,4987
2014,TAMAULIPAS,TIBURON,TIBURON CARNE SECA,87375,34950
2014,TAMAULIPAS,TIBURON,TIBURON CHATO DESV. FCO.,8252.2,7502
2014,TAMAULIPAS,TIBURON,TIBURON CHATO ENT. FCO.,258390,258390
2014,TAMAULIPAS,TIBURON,TIBURON ENT. FCO.,80106,80106
2014,TAMAULIPAS,TIBURON,TIBURON LIMON ENT. FCO.,33,33
2014,TAMAULIPAS,TIBURON,TIBURON PIEL DE FCA.,0,4290
2014,TAMAULIPAS,TIBURON,TIBURON PRIETO ENT. FCO.,3836,3836
2014,TAMAULIPAS,TIBURON,TIBURON SEDOSO DESV. Y DESC. FCO. (CARCHARHINUS FALCIFORMIS),47.5,38
2014,TAMAULIPAS,TIBURON,TRIPA DESC. Y DESV. FCA.,340,272
2014,TAMAULIPAS,TIBURON,TRIPA DESV. FCA.,4214.0999999999995,3831
2014,TAMAULIPAS,TIBURON,TRIPA ENT. FCA.,6491,6491
2014,VERACRUZ,CAZON,CAZON ALETA DE SECA,0,5202
2014,VERACRUZ,CAZON,CAZON DE LEY DESV. FCO.,28867.3,26243.000000000004
2014,VERACRUZ,CAZON,CAZON DE LEY ENT. FCO.,47048,47048
2014,VERACRUZ,CAZON,CAZON DESV. FCO.,12980,11800
2014,VERACRUZ,CAZON,CAZON ENT. FCO.,146285,146285
2014,VERACRUZ,CAZON,CAZON LIMON ENT. FCO.,2274,2274
2014,VERACRUZ,TIBURON,ALETA DE TIBURON,0,9703
2014,VERACRUZ,TIBURON,ANGELITO DESV. FCO. (SQUATINA SQUATINA),528,480
2014,VERACRUZ,TIBURON,CAÑA HUECA ENT. FCA.,13,13
2014,VERACRUZ,TIBURON,CORNUDA DESV. FCA. (SPHYRNA ZYGAENA),209,190
2014,VERACRUZ,TIBURON,CORNUDA DESV. Y DESC. FCA. (SPHYRNA ZYGAENA),8136.25,6509
2014,VERACRUZ,TIBURON,CORNUDA ENT. FCA. (SPHYRNA ZYGAENA),3741,3741
2014,VERACRUZ,TIBURON,GATA ENT. FCA.,1272,1272
2014,VERACRUZ,TIBURON,JAQUETON ENT. FCO.,70,70
2014,VERACRUZ,TIBURON,PUNTINEGRO ENT. FCO.,15525,15525
2014,VERACRUZ,TIBURON,TIBURON ALETA CARTON DESV. Y DESC.,275,220
2014,VERACRUZ,TIBURON,TIBURON ALETA CARTON ENT. FCO.,4671,4671
